Post code;City name;Sub-region code(Optional)
28300;CLEVILLIERS;28
28220;CLOYES SUR LE LOIR;28
28300;COLTAINVILLE;28
28480;COMBRES;28
28200;CONIE MOLITARD;28
28630;CORANCEZ;28
28140;CORMAINVILLE;28
28240;LES CORVEES LES YYS;28
28630;LE COUDRAY;28
28330;COUDRAY AU PERCHE;28
28400;COUDRECEAU;28
28210;COULOMBS;28
28140;COURBEHAYE;28
28290;COURTALAIN;28
28190;COURVILLE SUR EURE;28
28500;CRECY COUVE;28
28210;CROISILLES;28
28480;LA CROIX DU PERCHE;28
28270;CRUCEY VILLAGES;28
28140;DAMBRON;28
28360;DAMMARIE;28
28160;DAMPIERRE SOUS BROU;28
28350;DAMPIERRE SUR AVRE;28
28170;DAMPIERRE SUR BLEVY;28
28800;DANCY;28
28160;DANGEAU;28
28190;DANGERS;28
28700;DENONVILLE;28
28250;DIGNY;28
91670;DOMMERVILLE;91
28200;DONNEMAIN ST MAMES;28
28220;DOUY;28
28100;DREUX;28
28230;DROUE SUR DROUETTE;28
28500;ECLUZELLES;28
28320;ECROSNES;28
28170;ECUBLE;28
28120;EPEAUTROLLES;28
28230;EPERNON;28
28120;ERMENONVILLE LA GRANDE;28
28120;ERMENONVILLE LA PETITE;28
28270;ESCORPAIN;28
28330;LES ETILLEUX;28
28150;FAINS LA FOLIE;28
28210;FAVEROLLES;28
28170;FAVIERES;28
28190;LE FAVRIL;28
28340;LA FERTE VIDAME;28
28220;LA FERTE VILLENEUIL;28
28270;FESSANVILLIERS MATTANVILL;28
28800;FLACEY;28
28190;FONTAINE LA GUYON;28
28170;FONTAINE LES RIBOUTS;28
28240;FONTAINE SIMON;28
28140;FONTENAY SUR CONIE;28
28630;FONTENAY SUR EURE;28
28250;LA FRAMBOISIERE;28
28700;FRANCOURVILLE;28
28160;FRAZE;28
28360;FRESNAY LE COMTE;28
28300;FRESNAY LE GILMERT;28
28310;FRESNAY L EVEQUE;28
28480;FRETIGNY;28
28240;FRIAIZE;28
28190;FRUNCE;28
28320;GALLARDON;28
28700;GARANCIERES EN BEAUCE;28
28500;GARANCIERES EN DROUAIS;28
28500;GARNAY;28
28320;GAS;28
28300;GASVILLE OISEME;28
28170;GATELLES;28
28400;LA GAUDAINE;28
28800;LE GAULT ST DENIS;28
28630;GELLAINVILLE;28
28500;GERMAINVILLE;28
28140;GERMIGNONVILLE;28
28260;GILLES;28
28170;GIRONVILLE ET NEUVILLE;28
28160;GOHORY;28
28310;GOMMERVILLE;28
28310;GOUILLONS;28
28410;GOUSSAINVILLE;28
28310;GRANDVILLE GAUDREVILLE;28
28260;GUAINVILLE;28
28700;LE GUE DE LONGROI;28
28310;GUILLEVILLE;28
28140;GUILLONVILLE;28
28130;HANCHES;28
28480;HAPPONVILLIERS;28
28410;HAVELU;28
28700;HOUVILLE LA BRANCHE;28
28130;HOUX;28
28120;ILLIERS COMBRAY;28
28310;INTREVILLE;28
28200;JALLANS;28
28310;JANVILLE;28
28250;JAUDRAIS;28
28300;JOUY;28
28340;LAMBLORE;28
28190;LANDELLES;28
28220;LANGEY;28
28200;LANNERAY;28
28270;LAONS;28
28700;LETHUIN;28
28700;LEVAINVILLE;28
28300;LEVES;28
28310;LEVESVILLE LA CHENARD;28
28200;LOGRON;28
28140;LOIGNY LA BATAILLE;28
28210;LORMAYE;28
28240;LA LOUPE;28
28150;LOUVILLE LA CHENARD;28
28500;LOUVILLIERS EN DROUAIS;28
28250;LOUVILLIERS LES PERCHE;28
28110;LUCE;28
28420;LUIGNY;28
28600;LUISANT;28
28140;LUMEAU;28
28360;LUPLANTE;28
28500;LURAY;28
28200;LUTZ EN DUNOIS;28
28120;MAGNY;28
28170;MAILLEBOIS;28
28130;MAINTENON;28
28270;MAINTERNE;28
28300;MAINVILLIERS;28
28700;MAISONS;28
28270;LA MANCELIERE;28
28240;MANOU;28
28200;MARBOUE;28
28120;MARCHEVILLE;28
28410;MARCHEZAIS;28
28400;MARGON;28
28400;MAROLLES LES BUIS;28
28170;MARVILLE LES BOIS;28
28500;MARVILLE MOUTIERS BRULE;28
28240;MEAUCE;28
28220;LE MEE;28
28120;MEREGLISE;28
28310;MEROUVILLE;28
28310;MERVILLIERS;28
28120;MESLAY LE GRENET;28
28360;MESLAY LE VIDAME;28
28260;LE MESNIL SIMON;28
28250;LE MESNIL THOMAS;28
28130;MEVOISINS;28
28160;MEZIERES AU PERCHE;28
28500;MEZIERES EN DROUAIS;28
28420;MIERMAIGNE;28
28630;MIGNIERES;28
28190;MITTAINVILLIERS;28
28700;MOINVILLE LA JEULIN;28
28200;MOLEANS;28
28700;MONDONVILLE ST JEAN;28
28150;MONTAINVILLE;28
28800;MONTBOISSIER;28
28800;MONTHARVILLE;28
28120;MONTIGNY LE CHARTIF;28
28220;MONTIGNY LE GANNELON;28
28270;MONTIGNY SUR AVRE;28
28240;MONTIREAU;28
28240;MONTLANDON;28
28320;MONTLOUET;28
28500;MONTREUIL;28
28700;MORAINVILLE;28
28630;MORANCEZ;28
28800;MORIERS;28
28340;MORVILLIERS;28
28160;MOTTEREAU;28
28160;MOULHARD;28
28150;MOUTIERS;28
28210;NERON;28
28310;NEUVY EN BEAUCE;28
28800;NEUVY EN DUNOIS;28
28630;NOGENT LE PHAYE;28
28210;NOGENT LE ROI;28
28400;NOGENT LE ROTROU;28
28120;NOGENT SUR EURE;28
28120;NONVILLIERS GRANDHOUX;28
28140;NOTTONVILLE;28
28310;OINVILLE ST LIPHARD;28
28700;OINVILLE SOUS AUNEAU;28
28120;OLLE;28
28140;ORGERES EN BEAUCE;28
28700;ORLU;28
28210;ORMOY;28
28190;ORROUER;28
28150;OUARVILLE;28
28500;OUERRE;28
28260;OULINS;28
28700;OYSONVILLE;28
28200;OZOIR LE BREUIL;28
28140;PERONVILLE;28
28150;PEZY;28
28130;PIERRES;28
28210;LES PINTHIERES;28
28310;POINVILLE;28
28300;POISVILLIERS;28
28190;PONTGOUIN;28
28140;POUPRY;28
28150;PRASVILLE;28
28800;PRE ST EVROULT;28
28800;PRE ST MARTIN;28
28410;PROUAIS;28
28270;PRUDEMANCHE;28
28360;PRUNAY LE GILLON;28
28250;LA PUISAYE;28
28310;LE PUISET;28
28170;PUISEUX;28
28150;RECLAINVILLE;28
28340;LES RESSUINTES;28
28270;REVERCOURT;28
28340;ROHAIRE;28
28700;ROINVILLE;28
28220;ROMILLY SUR AIGRE;28
28310;ROUVRAY ST DENIS;28
28150;ROUVRAY ST FLORENTIN;28
28260;ROUVRES;28
28270;RUEIL LA GADELIERE;28
28170;ST ANGE ET TORCAY;28
28190;ST ARNOULT DES BOIS;28
28300;ST AUBIN DES BOIS;28
28120;ST AVIT LES GUESPIERES;28
28330;ST BOMERT;28
28170;ST CHERON DES CHAMPS;28
28200;ST CHRISTOPHE;28
28200;ST CLOUD EN DUNOIS;28
28480;ST DENIS D AUTHOU;28
28500;STE GEMME MORONVAL;28
28240;ST DENIS DES PUITS;28
28200;ST DENIS LES PONTS;28
28240;ST ELIPH;28
28120;ST EMAN;28
28190;ST GEORGES SUR EURE;28
28300;ST GERMAIN LA GATINE;28
28190;ST GERMAIN LE GAILLARD;28
28220;ST HILAIRE SUR YERRE;28
28170;ST JEAN DE REBERVILLIERS;28
28400;ST JEAN PIERRE FIXTE;28
28210;ST LAURENT LA GATINE;28
28700;ST LEGER DES AUBEES;28
28360;ST LOUP;28
28270;ST LUBIN DE CRAVANT;28
28410;ST LUBIN DE LA HAYE;28
28350;ST LUBIN DES JONCHERETS;28
28210;ST LUCIEN;28
28190;ST LUPERCE;28
28170;ST MAIXME HAUTERIVE;28
28130;ST MARTIN DE NIGELLES;28
28800;ST MAUR SUR LE LOIR;28
28240;ST MAURICE ST GERMAIN;28
28560;ST OUEN MARCHEFROY;28
28290;ST PELLERIN;28
28130;ST PIAT;28
28300;ST PREST;28
28380;ST REMY SUR AVRE;28
28170;ST SAUVEUR MARVILLE;28
28700;ST SYMPHORIEN LE CHATEAU;28
28240;ST VICTOR DE BUTHON;28
28700;SAINVILLE;28
28800;SANCHEVILLE;28
28120;SANDARVILLE;28
28700;SANTEUIL;28
28310;SANTILLY;28
28250;LA SAUCELLE;28
28500;SAULNIERES;28
28800;SAUMERAY;28
28260;SAUSSAY;28
28210;SENANTES;28
28250;SENONCHES;28
28170;SERAZEREUX;28
28410;SERVILLE;28
28330;SOIZE;28
28520;SOREL MOUSSEL;28
28400;SOUANCE AU PERCHE;28
28130;SOULAIRES;28
28630;SOURS;28
28250;TARDAIS;28
28140;TERMINIERS;28
28360;THEUVILLE;28
28170;THEUVY ACHERES;28
28240;LE THIEULIN;28
28170;THIMERT GATELLES;28
28480;THIRON GARDAIS;28
28630;THIVARS;28
28200;THIVILLE;28
28140;TILLAY LE PENEUX;28
28390;TOURY;28
28310;TRANCRAINVILLE;28
28170;TREMBLAY LES VILLAGES;28
28500;TREON;28
28400;TRIZAY COUTRETOT ST SERGE;28
28800;TRIZAY LES BONNEVAL;28
28700;UMPEAU;28
28160;UNVERRE;28
28210;VACHERESSES LES BASSES;28
28140;VARIZE;28
28240;VAUPILLON;28
28190;VERIGNY;28
28630;VER LES CHARTRES;28
28500;VERNOUILLET;28
28500;VERT EN DROUAIS;28
28150;VIABON;28
28420;VICHERES;28
28700;VIERVILLE;28
28120;VIEUVICQ;28
28200;VILLAMPUY;28
28150;VILLARS;28
28150;VILLEAU;28
28250;LA VILLE AUX NONAINS;28
28190;VILLEBON;28
28210;VILLEMEUX SUR EURE;28
28150;VILLENEUVE ST NICOLAS;28
28130;VILLIERS LE MORHIER;28
28800;VILLIERS ST ORIEN;28
28360;VITRAY EN BEAUCE;28
28270;VITRAY SOUS BREZOLLES;28
28700;VOISE;28
28150;VOVES;28
28130;YERMENONVILLE;28
28160;YEVRES;28
28320;YMERAY;28
28150;YMONVILLE;28
29560;ARGOL;29
29300;ARZANO;29
29770;AUDIERNE;29
29380;BANNALEC;29
29300;BAYE;29
29950;BENODET;29
29690;BERRIEN;29
29790;BEUZEC CAP SIZUN;29
29400;BODILIS;29
29820;BOHARS;29
29640;BOLAZEC;29
29690;BOTMEUR;29
29650;BOTSORHEL;29
29860;BOURG BLANC;29
29190;BRASPARTS;29
29810;BRELES;29
29690;BRENNILIS;29
29200;BREST;29
29510;BRIEC;29
29890;BRIGNOGAN PLAGE;29
29570;CAMARET SUR MER;29
29660;CARANTEC;29
29270;CARHAIX PLOUGUER;29
29150;CAST;29
29150;CHATEAULIN;29
29520;CHATEAUNEUF DU FAOU;29
29770;CLEDEN CAP SIZUN;29
29270;CLEDEN POHER;29
29233;CLEDER;29
29360;CLOHARS CARNOET;29
29950;CLOHARS FOUESNANT;29
29190;LE CLOITRE PLEYBEN;29
29410;LE CLOITRE ST THEGONNEC;29
29870;COAT MEAL;29
29530;COLLOREC;29
29120;COMBRIT;29
29450;COMMANA;29
29900;CONCARNEAU;29
29217;LE CONQUET;29
29370;CORAY;29
29160;CROZON;29
29460;DAOULAS;29
29150;DINEAULT;29
29460;DIRINON;29
29100;DOUARNENEZ;29
29860;LE DRENNEC;29
29510;EDERN;29
29370;ELLIANT;29
29500;ERGUE GABERIC;29
29770;ESQUIBIEN;29
29590;LE FAOU;29
29690;LA FEUILLEE;29
29260;LE FOLGOET;29
29800;LA FOREST LANDERNEAU;29
29940;LA FORET FOUESNANT;29
29170;FOUESNANT;29
29610;GARLAN;29
29950;GOUESNACH;29
29850;GOUESNOU;29
29190;GOUEZEC;29
29770;GOULIEN;29
29890;GOULVEN;29
29710;GOURLIZON;29
29180;GUENGAT;29
29650;GUERLESQUIN;29
29410;GUICLAN;29
29820;GUILERS;29
29710;GUILER SUR GOYEN;29
29300;GUILLIGOMARC H;29
29730;GUILVINEC;29
29620;GUIMAEC;29
29400;GUIMILIAU;29
29490;GUIPAVAS;29
29290;GUIPRONVEL;29
29880;GUISSENY;29
29460;HANVEC;29
29670;HENVIC;29
29460;HOPITAL CAMFROUT;29
29690;HUELGOAT;29
29253;ILE DE BATZ;29
29990;ILE DE SEIN;29
29259;ILE MOLENE;29
29980;ILE TUDY;29
29460;IRVILLAC;29
29100;LE JUCH;29
29270;KERGLOFF;29
29100;KERLAZ;29
29890;KERLOUAN;29
29140;KERNEVEL;29
29260;KERNILIS;29
29260;KERNOUES;29
29860;KERSAINT PLABENNEC;29
29400;LAMPAUL GUIMILIAU;29
29810;LAMPAUL PLOUARZEL;29
29830;LAMPAUL PLOUDALMEZEAU;29
29260;LANARVILY;29
29870;LANDEDA;29
29530;LANDELEAU;29
29800;LANDERNEAU;29
29560;LANDEVENNEC;29
29400;LANDIVISIAU;29
29510;LANDREVARZEC;29
29510;LANDUDAL;29
29710;LANDUDEC;29
29840;LANDUNVEZ;29
29510;LANGOLEN;29
29430;LANHOUARNEAU;29
29840;LANILDUT;29
29620;LANMEUR;29
29640;LANNEANOU;29
29190;LANNEDERN;29
29400;LANNEUFFRET;29
29870;LANNILIS;29
29290;LANRIVOARE;29
29160;LANVEOC;29
29840;LARRET;29
29520;LAZ;29
29190;LENNON;29
29260;LESNEVEN;29
29390;LEUHAN;29
29260;LOC BREVALAIRE;29
29410;LOC EGUINER ST THEGONNEC;29
29400;LOC EGUINER;29
29690;LOCMARIA BERRIEN;29
29280;LOCMARIA PLOUZANE;29
29400;LOCMELAR;29
29670;LOCQUENOLE;29
29241;LOCQUIREC;29
29180;LOCRONAN;29
29750;LOCTUDY;29
29310;LOCUNOLE;29
29460;LOGONNA DAOULAS;29
29590;LOPEREC;29
29470;LOPERHET;29
29530;LOQUEFFRET;29
29190;LOTHEY;29
29790;MAHALON;29
29800;LA MARTYRE;29
29790;MEILARS;29
29140;MELGVEN;29
29300;MELLAC;29
29420;MESPAUL;29
29290;MILIZAC;29
29350;MOELAN SUR MER;29
29600;MORLAIX;29
29270;MOTREFF;29
29920;NEVEZ;29
29242;OUESSANT;29
29800;PENCRAN;29
29760;PENMARCH;29
29710;PEUMERIT;29
29860;PLABENNEC;29
29170;PLEUVEN;29
29190;PLEYBEN;29
29410;PLEYBER CHRIST;29
29740;PLOBANNALEC;29
29550;PLOEVEN;29
29710;PLOGASTEL ST GERMAIN;29
29770;PLOGOFF;29
29180;PLOGONNEC;29
29700;PLOMELIN;29
29120;PLOMEUR;29
29550;PLOMODIERN;29
29710;PLONEIS;29
29720;PLONEOUR LANVERN;29
29530;PLONEVEZ DU FAOU;29
29550;PLONEVEZ PORZAY;29
29810;PLOUARZEL;29
29830;PLOUDALMEZEAU;29
29260;PLOUDANIEL;29
29800;PLOUDIRY;29
29800;PLOUEDERN;29
29620;PLOUEGAT GUERAND;29
29650;PLOUEGAT MOYSAN;29
29420;PLOUENAN;29
29430;PLOUESCAT;29
29252;PLOUEZOCH;29
29440;PLOUGAR;29
29630;PLOUGASNOU;29
29470;PLOUGASTEL DAOULAS;29
29217;PLOUGONVELIN;29
29640;PLOUGONVEN;29
29250;PLOUGOULM;29
29400;PLOUGOURVEST;29
29880;PLOUGUERNEAU;29
29830;PLOUGUIN;29
29780;PLOUHINEC;29
29260;PLOUIDER;29
29610;PLOUIGNEAU;29
29810;PLOUMOGUER;29
29410;PLOUNEOUR MENEZ;29
29890;PLOUNEOUR TREZ;29
29400;PLOUNEVENTER;29
29270;PLOUNEVEZEL;29
29430;PLOUNEVEZ LOCHRIST;29
29600;PLOURIN LES MORLAIX;29
29830;PLOURIN;29
29860;PLOUVIEN;29
29420;PLOUVORN;29
29690;PLOUYE;29
29280;PLOUZANE;29
29440;PLOUZEVEDE;29
29720;PLOVAN;29
29710;PLOZEVET;29
29700;PLUGUFFAN;29
29930;PONT AVEN;29
29790;PONT CROIX;29
29650;LE PONTHOU;29
29120;PONT L ABBE;29
29840;PORSPODER;29
29150;PORT LAUNAY;29
29100;POULDERGAT;29
29710;POULDREUZIC;29
29100;POULLAN SUR MER;29
29246;POULLAOUEN;29
29770;PRIMELIN;29
29180;QUEMENEVEN;29
29310;QUERRIEN;29
29000;QUIMPER;29
29300;QUIMPERLE;29
29300;REDENE;29
29480;LE RELECQ KERHUON;29
29340;RIEC SUR BELON;29
29800;LA ROCHE MAURICE;29
29570;ROSCANVEL;29
29680;ROSCOFF;29
29590;ROSNOEN;29
29140;ROSPORDEN;29
29150;ST COULITZ;29
29440;ST DERRIEN;29
29800;ST DIVY;29
29460;ST ELOY;29
29170;ST EVARZEC;29
29260;ST FREGANT;29
29520;ST GOAZEC;29
29270;ST HERNIN;29
29630;ST JEAN DU DOIGT;29
29120;ST JEAN TROLIMON;29
29600;ST MARTIN DES CHAMPS;29
29260;ST MEEN;29
29550;ST NIC;29
29830;ST PABU;29
29250;ST POL DE LEON;29
29290;ST RENAN;29
29190;ST RIVOAL;29
29400;ST SAUVEUR;29
29590;ST SEGAL;29
29400;ST SERVAIS;29
29600;STE SEVE;29
29410;ST THEGONNEC;29
29520;ST THOIS;29
29800;ST THONAN;29
29380;ST THURIEN;29
29800;ST URBAIN;29
29440;ST VOUGAY;29
29140;ST YVY;29
29250;SANTEC;29
29390;SCAER;29
29640;SCRIGNAC;29
29250;SIBIRIL;29
29450;SIZUN;29
29540;SPEZET;29
29670;TAULE;29
29560;TELGRUC SUR MER;29
29140;TOURCH;29
29217;TREBABU;29
29730;TREFFIAGAT;29
29440;TREFLAOUENAN;29
29800;TREFLEVENEZ;29
29430;TREFLEZ;29
29260;TREGARANTEC;29
29560;TREGARVAN;29
29870;TREGLONOU;29
29970;TREGOUREZ;29
29720;TREGUENNEC;29
29910;TREGUNC;29
29450;LE TREHOU;29
29800;TREMAOUEZAN;29
29120;TREMEOC;29
29300;TREMEVEN;29
29720;TREOGAT;29
29290;TREOUERGAT;29
29380;LE TREVOUX;29
29440;TREZILIDE;29
29590;PONT DE BUIS LES QUIMERCH;29
29630;PRIMEL TREGASTEL;29
29217;ST MATHIEU;29
29590;QUIMERCH;29
29760;ST GUENOLE;29
29740;LESCONIL;29
29870;ABERWRACH;29
29160;LE FRET;29
29360;LE POULDU;29
29160;MORGAT;29
29100;TREBOUL;29
29170;BEGMEIL;29
29900;ILES GLENANS;29
29350;KERFANY LES PINS;29
29920;PORT MANECH;29
29830;PORTSALL;29
30700;AIGALIERS;30
30350;AIGREMONT;30
30220;AIGUES MORTES;30
30670;AIGUES VIVES;30
30760;AIGUEZE;30
30470;AIMARGUES;30
30100;ALES;30
30500;ALLEGRE;30
30770;ALZON;30
30140;ANDUZE;30
30133;LES ANGLES;30
30390;ARAMON;30
30210;ARGILLIERS;30
30700;ARPAILLARGUES ET AUREILLA;30
30120;ARPHY;30
30120;ARRE;30
30770;ARRIGAS;30
30250;ASPERES;30
30250;AUBAIS;30
30620;AUBORD;30
30190;AUBUSSARGUES;30
30450;AUJAC;30
30250;AUJARGUES;30
30120;AULAS;30
30770;AUMESSAS;30
30120;AVEZE;30
30140;BAGARD;30
30200;BAGNOLS SUR CEZE;30
30430;BARJAC;30
30700;BARON;30
30330;LA BASTIDE D ENGRAS;30
30300;BEAUCAIRE;30
30640;BEAUVOISIN;30
30127;BELLEGARDE;30
30580;BELVEZET;30
30620;BERNIS;30
30160;BESSEGES;30
30120;BEZ ET ESPARON;30
30320;BEZOUCE;30
30770;BLANDAS;30
30700;BLAUZAC;30
30140;BOISSET ET GAUJAC;30
30114;BOISSIERES;30
30450;BONNEVAUX;30
30160;BORDEZAC;30
30190;BOUCOIRAN ET NOZIERES;30
30230;BOUILLARGUES;30
30580;BOUQUET;30
30190;BOURDIC;30
30260;BRAGASSARGUES;30
30110;BRANOUX LES TAILLADES;30
30120;BREAU ET SALAGOSSE;30
30190;BRIGNON;30
30260;BROUZET LES QUISSAC;30
30580;BROUZET LES ALES;30
30580;LA BRUGUIERE;30
30210;CABRIERES;30
30170;LA CADIERE ET CAMBO;30
30740;LE CAILAR;30
30132;CAISSARGUES;30
30190;LA CALMETTE;30
30420;CALVISSON;30
30770;CAMPESTRE ET LUC;30
30350;CANAULES ET ARGENTIERES;30
30260;CANNES ET CLAIRAN;30
30700;LA CAPELLE ET MASMOLENE;30
30350;CARDET;30
30260;CARNAS;30
30130;CARSAN;30
30350;CASSAGNOLES;30
30190;CASTELNAU VALENCE;30
30210;CASTILLON DU GARD;30
30750;CAUSSE BEGON;30
30820;CAVEIRAC;30
30330;CAVILLARGUES;30
30480;CENDRAS;30
30450;CHAMBON;30
30530;CHAMBORIGAUD;30
30200;CHUSCLAN;30
30870;CLARENSAC;30
30920;CODOGNAN;30
30200;CODOLET;30
30210;COLLIAS;30
30190;COLLORGUES;30
30460;COLOGNAC;30
30250;COMBAS;30
30300;COMPS;30
30450;CONCOULES;30
30111;CONGENIES;30
30330;CONNAUX;30
30170;CONQUEYRAC;30
30140;CORBES;30
30260;CORCONNE;30
30630;CORNILLON;30
30500;COURRY;30
30260;CRESPIAN;30
30170;CROS;30
30360;CRUVIERS LASCOURS;30
30360;DEAUX;30
30190;DIONS;30
30390;DOMAZAN;30
30350;DOMESSARGUES;30
30750;DOURBIES;30
30170;DURFORT ET ST MARTIN;30
30390;ESTEZARGUES;30
30124;L ESTRECHURE;30
30360;EUZET;30
30700;FLAUX;30
30700;FOISSAC;30
30730;FONS;30
30580;FONS SUR LUSSAN;30
30250;FONTANES;30
30580;FONTARECHES;30
30210;FOURNES;30
30300;FOURQUES;30
30160;FOUSSIGNARGUES;30
30170;FRESSAC;30
30160;GAGNIERES;30
30260;GAILHAN;30
30730;GAJAN;30
30660;GALLARGUES LE MONTUEUX;30
30760;LE GARN;30
30128;GARONS;30
30190;GARRIGUES STE EULALIE;30
30330;GAUJAC;30
30510;GENERAC;30
30140;GENERARGUES;30
30450;GENOLHAC;30
30630;GOUDARGUES;30
30110;LA GRAND COMBE;30
30240;LE GRAU DU ROI;30
30760;ISSIRAC;30
30300;JONQUIERES ST VINCENT;30
30250;JUNAS;30
30110;LAMELOUZE;30
30980;LANGLADE;30
30750;LANUEJOLS;30
30460;LASALLE;30
30290;LAUDUN;30
30110;LAVAL PRADEL;30
30760;LAVAL ST ROMAIN;30
30250;LECQUES;30
30210;LEDENON;30
30350;LEDIGNAN;30
30350;LEZAN;30
30260;LIOUC;30
30126;LIRAC;30
30610;LOGRIAN FLORIAN;30
30580;LUSSAN;30
30960;LES MAGES;30
30450;MALONS ET ELZE;30
30120;MANDAGOUT;30
30129;MANDUEL;30
30320;MARGUERITTES;30
30120;MARS;30
30360;MARTIGNARGUES;30
30960;LE MARTINET;30
30350;MARUEJOLS LES GARDONS;30
30350;MASSANES;30
30140;MASSILLARGUES ATTUECH;30
30350;MAURESSARGUES;30
30430;MEJANNES LE CLAP;30
30340;MEJANNES LES ALES;30
30840;MEYNES;30
30410;MEYRANNES;30
30140;MIALET;30
30540;MILHAUD;30
30120;MOLIERES CAVAILLAC;30
30410;MOLIERES SUR CEZE;30
30170;MONOBLET;30
30340;MONS;30
30700;MONTAREN ET ST MEDIERS;30
30630;MONTCLUS;30
30120;MONTDARDIER;30
30360;MONTEILS;30
30150;MONTFAUCON;30
30490;MONTFRIN;30
30190;MONTIGNARGUES;30
30260;MONTMIRAT;30
30730;MONTPEZAT;30
30350;MOULEZAN;30
30190;MOUSSAC;30
30121;MUS;30
30114;NAGES ET SOLORGUES;30
30580;NAVACELLES;30
30360;NERS;30
30000;NIMES;30
30570;NOTRE DAME DE LA ROUVIERE;30
30200;ORSAN;30
30260;ORTHOUX SERIGNAC QUILHAN;30
30730;PARIGNARGUES;30
30160;PEYREMALE;30
30124;PEYROLES;30
30330;LE PIN;30
30340;LES PLANS;30
30122;LES PLANTIERS;30
30120;POMMIERS;30
30170;POMPIGNAN;30
30450;PONTEILS ET BRESIS;30
30130;PONT ST ESPRIT;30
30530;PORTES;30
30500;POTELIERES;30
30330;POUGNADORESSE;30
30320;POULX;30
30210;POUZILHAC;30
30610;PUECHREDON;30
30131;PUJAUT;30
30260;QUISSAC;30
30129;REDESSAN;30
30210;REMOULINS;30
30750;REVENS;30
30720;RIBAUTE LES TAVERNES;30
30430;RIVIERES;30
30160;ROBIAC ROCHESSADOULE;30
30650;ROCHEFORT DU GARD;30
30430;ROCHEGUDE;30
30120;ROGUES;30
30440;ROQUEDUR;30
30150;ROQUEMAURE;30
30200;LA ROQUE SUR CEZE;30
30340;ROUSSON;30
30190;LA ROUVIERE;30
30200;SABRAN;30
30130;ST ALEXANDRE;30
30500;ST AMBROIX;30
30190;STE ANASTASIE;30
30570;ST ANDRE DE MAJENCOULES;30
30630;ST ANDRE DE ROQUEPERTUIS;30
30940;ST ANDRE DE VALBORGNE;30
30330;ST ANDRE D OLERARGUES;30
30730;ST BAUZELY;30
30350;ST BENEZET;30
30210;ST BONNET DU GARD;30
30460;ST BONNET DE SALENDRINQUE;30
30500;ST BRES;30
30440;ST BRESSON;30
30110;STE CECILE D ANDORGE;30
30360;ST CESAIRE DE GAUZIGNAN;30
30190;ST CHAPTES;30
30760;ST CHRISTOL DE RODIERES;30
30380;ST CHRISTOL LES ALES;30
30260;ST CLEMENT;30
30870;ST COME ET MARUEJOLS;30
30460;ST CROIX DE CADERLE;30
30500;ST DENIS;30
30190;ST DEZERY;30
30980;ST DIONIZY;30
30360;ST ETIENNE DE L OLM;30
30200;ST ETIENNE DES SORTS;30
30140;ST FELIX DE PALLIERES;30
30960;ST FLORENT SUR AUZONNET;30
30150;ST GENIES DE COMOLAS;30
30190;ST GENIES DE MALGOIRES;30
30200;ST GERVAIS;30
30320;ST GERVASY;30
30800;ST GILLES;30
30560;ST HILAIRE DE BRETHMAS;30
30210;ST HILAIRE D OZILHAN;30
30360;ST HIPPOLYTE DE CATON;30
30700;ST HIPPOLYTE DE MONTAIGU;30
30170;ST HIPPOLYTE DU FORT;30
30360;ST JEAN DE CEYRARGUES;30
30610;ST JEAN DE CRIEULON;30
30430;ST JEAN DE MARUEJOLS ET A;30
30350;ST JEAN DE SERRES;30
30960;ST JEAN DE VALERISCLE;30
30270;ST JEAN DU GARD;30
30140;ST JEAN DU PIN;30
30500;ST JULIEN DE CASSAGNAS;30
30440;ST JULIEN DE LA NEF;30
30760;ST JULIEN DE PEYROLAS;30
30340;ST JULIEN LES ROSIERS;30
30580;ST JUST ET VACQUIERES;30
30220;ST LAURENT D AIGOUZE;30
30200;ST LAURENT DE CARNOLS;30
30126;ST LAURENT DES ARBRES;30
30330;ST LAURENT LA VERNEDE;30
30440;ST LAURENT LE MINIER;30
30730;ST MAMERT DU GARD;30
30330;ST MARCEL DE CAREIRET;30
30440;ST MARTIAL;30
30520;ST MARTIN DE VALGALGUES;30
30360;ST MAURICE DE CAZEVIEILLE;30
30700;ST MAXIMIN;30
30200;ST MICHEL D EUZET;30
30200;ST NAZAIRE;30
30610;ST NAZAIRE DES GARDIES;30
30130;ST PAULET DE CAISSON;30
30480;ST PAUL LA COSTE;30
30330;ST PONS LA CALM;30
30430;ST PRIVAT DE CHAMPCLOS;30
30340;ST PRIVAT DES VIEUX;30
30700;ST QUENTIN LA POTERIE;30
30440;ST ROMAN DE CODIERES;30
30750;ST SAUVEUR CAMPRIEU;30
30140;ST SEBASTIEN D AIGREFEUIL;30
30700;ST SIFFRET;30
30260;ST THEODORIT;30
30700;ST VICTOR DES OULES;30
30290;ST VICTOR LA COSTE;30
30500;ST VICTOR DE MALCAP;30
30760;SALAZAC;30
30340;SALINDRES;30
30250;SALINELLES;30
30110;LES SALLES DU GARDON;30
30700;SANILHAC SAGRIES;30
30260;SARDAN;30
30125;SAUMANE;30
30610;SAUVE;30
30150;SAUVETERRE;30
30190;SAUZET;30
30350;SAVIGNARGUES;30
30650;SAZE;30
30450;SENECHAS;30
30210;SERNHAC;30
30340;SERVAS;30
30700;SERVIERS ET LABAUME;30
30580;SEYNES;30
30250;SOMMIERES;30
30460;SOUDORGUES;30
